STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        400;20250424;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;  10.0;    -999;   12.6;   70.00;   18.4;    8.2;    6.2;eor
        400;20250425;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   8.1;    -999;   11.5;   63.00;   17.7;    6.2;    3.8;eor
        400;20250426;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   6.3;    -999;    9.5;   56.00;   15.7;    4.3;    0.5;eor
        400;20250427;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   6.0;    -999;   10.3;   51.00;   18.1;    1.5;   -1.9;eor
        400;20250428;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   6.8;    -999;   12.5;   51.00;   21.8;    2.9;   -0.7;eor
        400;20250429;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;  10.4;    -999;   14.1;   67.00;   22.5;    4.3;    1.3;eor
        400;20250430;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;  11.5;    -999;   15.3;   70.00;   23.4;    6.7;    3.6;eor
        400;20250501;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  10.4;    -999;   16.3;   61.96;   25.0;    6.6;    3.2;eor
        400;20250502;-999;-999;-999;    3;   2.1;   4;-999;-999;  -999;  12.6;    -999;   18.2;   65.33;   28.3;   10.0;    5.8;eor
        400;20250503;-999;-999;-999;    3;   0.2;   4;-999;-999;  -999;  11.3;    -999;   13.6;   73.33;   17.0;   10.8;    8.7;eor
        400;20250504;-999;-999;-999;    3;   0.1;   4;-999;-999;  -999;   8.7;    -999;   10.0;   71.17;   14.3;    4.3;    1.0;eor
        400;20250505;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   6.2;    -999;    8.1;   61.42;   14.5;    0.8;   -2.3;eor
        400;20250506;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   6.7;    -999;    8.5;   63.50;   17.2;   -1.8;   -4.7;eor
        400;20250507;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   6.3;    -999;   10.1;   55.92;   16.0;    2.7;   -1.0;eor
        400;20250508;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   6.5;    -999;   10.0;   56.13;   16.4;    1.7;   -2.4;eor
        400;20250509;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   7.2;    -999;   11.8;   56.21;   19.5;    2.0;   -2.0;eor
        400;20250510;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   9.8;    -999;   12.3;   68.63;   18.6;    5.7;    1.9;eor
        400;20250511;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   7.8;    -999;   11.5;   60.50;   18.9;    3.9;    0.2;eor
        400;20250512;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   6.8;    -999;   11.3;   54.04;   19.2;    3.0;    0.4;eor
        400;20250513;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   7.7;    -999;   13.4;   55.46;   21.7;    3.7;   -1.1;eor
        400;20250514;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   9.4;    -999;   15.7;   55.79;   22.6;    7.1;    4.2;eor
        400;20250515;-999;-999;-999;    3;   0.3;   4;-999;-999;  -999;   8.0;    -999;   10.7;   63.25;   14.7;    6.5;    2.3;eor
        400;20250516;-999;-999;-999;    1;  13.0;   4;-999;-999;  -999;   9.4;    -999;   11.3;   71.04;   16.6;    7.0;    3.8;eor
        400;20250517;-999;-999;-999;    1;   1.8;   4;-999;-999;  -999;   9.5;    -999;   10.7;   74.67;   17.7;    6.1;    3.5;eor
        400;20250518;-999;-999;-999;    1;   2.0;   4;-999;-999;  -999;   9.7;    -999;   10.2;   79.25;   15.8;    6.0;    4.4;eor
        400;20250519;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  11.6;    -999;   11.7;   84.83;   14.8;    8.2;    5.1;eor
        400;20250520;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  10.6;    -999;   15.8;   63.50;   24.1;    6.1;    3.2;eor
        400;20250521;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;   8.9;    -999;   16.4;   49.92;   21.6;   10.6;    8.2;eor
        400;20250522;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;   7.2;    -999;   10.4;   58.33;   16.1;    4.4;    1.4;eor
        400;20250523;-999;-999;-999;    1;   2.2;   4;-999;-999;  -999;   7.5;    -999;    8.0;   70.00;   13.4;    4.2;    1.5;eor
        400;20250524;-999;-999;-999;    1;   0.0;   4;-999;-999;  -999;   7.6;    -999;   12.0;   57.79;   18.3;    4.7;    1.7;eor
        400;20250525;-999;-999;-999;    1;   3.0;   4;-999;-999;  -999;  12.5;    -999;   13.4;   79.75;   16.2;    9.2;    7.2;eor
        400;20250526;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  11.3;    -999;   15.2;   68.58;   21.4;   10.9;    8.2;eor
        400;20250527;-999;-999;-999;    1;   1.0;   4;-999;-999;  -999;  10.6;    -999;   16.4;   59.75;   21.8;    7.7;    5.6;eor
        400;20250528;-999;-999;-999;    1;  14.9;   4;-999;-999;  -999;  14.4;    -999;   15.4;   82.00;   19.7;   12.5;   11.9;eor
        400;20250529;-999;-999;-999;    1;   3.4;   4;-999;-999;  -999;  10.6;    -999;   15.0;   63.79;   19.6;   10.6;    9.4;eor
        400;20250530;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  15.7;    -999;   18.0;   77.50;   24.6;   12.9;   12.7;eor
        400;20250531;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  15.3;    -999;   19.3;   70.00;   25.9;   12.7;   10.8;eor
        400;20250601;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  16.0;    -999;   20.1;   69.17;   26.6;   14.6;   11.9;eor
        400;20250602;-999;-999;-999;    1;   0.8;   4;-999;-999;  -999;  13.2;    -999;   17.1;   68.75;   22.5;   11.4;    9.2;eor
        400;20250603;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  11.3;    -999;   17.9;   59.58;   25.2;    9.7;    7.6;eor
        400;20250604;-999;-999;-999;    1;   0.2;   4;-999;-999;  -999;  15.2;    -999;   19.5;   68.46;   25.7;   12.6;    9.8;eor
        400;20250605;-999;-999;-999;    1;   1.4;   4;-999;-999;  -999;  14.8;    -999;   18.0;   71.63;   21.3;   12.7;    9.4;eor
        400;20250606;-999;-999;-999;    1;   0.2;   4;-999;-999;  -999;  12.5;    -999;   17.6;   63.38;   22.1;   12.1;    9.3;eor
        400;20250607;-999;-999;-999;    1;  12.3;   4;-999;-999;  -999;  13.9;    -999;   16.3;   76.46;   23.7;   11.3;    8.0;eor
        400;20250608;-999;-999;-999;    1;   3.7;   4;-999;-999;  -999;  12.8;    -999;   14.2;   79.42;   19.2;   11.0;    8.8;eor
        400;20250609;-999;-999;-999;    1;   0.0;   4;-999;-999;  -999;  10.4;    -999;   13.4;   69.58;   18.8;    8.6;    6.8;eor
        400;20250610;-999;-999;-999;    1;   1.6;   4;-999;-999;  -999;  12.4;    -999;   14.2;   77.54;   18.8;    8.7;    6.7;eor
        400;20250611;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  11.1;    -999;   15.4;   65.58;   20.9;    8.7;    6.5;eor
        400;20250612;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;   9.6;    -999;   16.4;   56.00;   23.6;    6.8;    4.7;eor
        400;20250613;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;   9.5;    -999;   18.0;   48.21;   25.0;   11.1;    7.8;eor
        400;20250614;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  12.6;    -999;   21.6;   51.63;   29.1;   13.1;    9.7;eor
        400;20250615;-999;-999;-999;    1;   0.1;   4;-999;-999;  -999;  15.1;    -999;   22.3;   59.13;   31.7;   15.3;   12.6;eor
        400;20250616;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  13.7;    -999;   17.9;   68.00;   22.7;   14.0;   10.7;eor
        400;20250617;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  13.5;    -999;   18.9;   65.00;   27.0;   12.0;    8.6;eor
        400;20250618;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  14.7;    -999;   21.1;   61.00;   26.7;   13.7;   11.6;eor
        400;20250619;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  11.2;    -999;   17.6;   57.25;   22.7;    9.5;    7.0;eor
        400;20250620;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  10.1;    -999;   16.4;   58.38;   23.8;    8.0;    5.6;eor
        400;20250621;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  10.7;    -999;   19.9;   52.08;   29.0;    8.4;    6.3;eor
        400;20250622;-999;-999;-999;    1;   1.4;   4;-999;-999;  -999;  11.5;    -999;   24.7;   42.92;   33.9;   12.6;   10.4;eor
        400;20250623;-999;-999;-999;    1;   3.0;   4;-999;-999;  -999;  13.8;    -999;   20.7;   57.54;   26.8;   14.2;   12.1;eor
        400;20250624;-999;-999;-999;    1;   0.6;   4;-999;-999;  -999;  11.7;    -999;   17.7;   57.71;   22.3;   13.7;   11.9;eor
        400;20250625;-999;-999;-999;    1;   0.2;   4;-999;-999;  -999;  16.2;    -999;   19.9;   70.92;   25.3;   13.2;   10.6;eor
        400;20250626;-999;-999;-999;    1;   8.8;   4;-999;-999;  -999;  16.6;    -999;   21.0;   69.75;   32.7;   11.9;    9.0;eor
        400;20250627;-999;-999;-999;    1;   0.9;   4;-999;-999;  -999;  15.4;    -999;   18.3;   73.38;   21.9;   13.4;   10.6;eor
        400;20250628;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  16.9;    -999;   21.5;   67.08;   28.9;   11.8;    9.5;eor
        400;20250629;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  17.1;    -999;   23.0;   60.50;   28.0;   15.5;   12.6;eor
        400;20250630;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  10.7;    -999;   19.2;   52.21;   26.8;   10.8;    8.0;eor
        400;20250701;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  11.6;    -999;   23.2;   46.29;   32.9;   12.2;    9.4;eor
        400;20250702;-999;-999;-999;    1;   0.1;   4;-999;-999;  -999;  11.9;    -999;   27.9;   35.92;   37.6;   16.2;   12.5;eor
        400;20250703;-999;-999;-999;    1;   0.6;   4;-999;-999;  -999;  14.3;    -999;   20.8;   58.96;   25.2;   11.6;    8.9;eor
        400;20250704;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  10.4;    -999;   17.2;   57.00;   24.0;    9.5;    7.2;eor
        400;20250705;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  10.1;    -999;   20.7;   45.04;   28.2;   10.3;    7.2;eor
        400;20250706;-999;-999;-999;    1;   0.0;   4;-999;-999;  -999;  11.5;    -999;   22.2;   44.75;   29.7;   14.9;   12.0;eor
        400;20250707;-999;-999;-999;    1;   2.0;   4;-999;-999;  -999;  15.3;    -999;   18.9;   71.04;   23.9;   15.8;   14.3;eor
        400;20250708;-999;-999;-999;    1;   0.9;   4;-999;-999;  -999;  12.6;    -999;   16.9;   67.00;   22.1;   13.4;   12.7;eor
        400;20250709;-999;-999;-999;    1;   2.3;   4;-999;-999;  -999;  15.0;    -999;   16.9;   78.50;   20.7;   14.4;   13.8;eor
        400;20250710;-999;-999;-999;    1;   2.5;   4;-999;-999;  -999;  15.2;    -999;   16.9;   79.21;   21.1;   12.2;    9.7;eor
        400;20250711;-999;-999;-999;    1;   8.5;   4;-999;-999;  -999;  14.3;    -999;   16.3;   78.67;   24.0;   10.0;    8.0;eor
        400;20250712;-999;-999;-999;    1;  35.0;   4;-999;-999;  -999;  17.3;    -999;   15.9;   95.33;   18.0;   14.1;   13.9;eor
        400;20250713;-999;-999;-999;    1;   4.8;   4;-999;-999;  -999;  18.5;    -999;   18.0;   90.00;   22.6;   15.8;   15.1;eor
        400;20250714;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  17.7;    -999;   20.8;   75.00;   27.2;   14.7;   13.2;eor
        400;20250715;-999;-999;-999;    1;   4.5;   4;-999;-999;  -999;  17.3;    -999;   17.9;   84.21;   22.3;   13.9;   11.9;eor
        400;20250716;-999;-999;-999;    1;   0.2;   4;-999;-999;  -999;  14.2;    -999;   16.0;   79.63;   23.0;   12.2;   10.2;eor
        400;20250717;-999;-999;-999;    1;  15.6;   4;-999;-999;  -999;  16.7;    -999;   15.8;   92.58;   17.9;   11.9;    9.8;eor
        400;20250718;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  17.8;    -999;   19.6;   79.42;   24.7;   16.0;   15.3;eor
        400;20250719;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  17.4;    -999;   21.8;   69.71;   28.7;   14.2;   12.9;eor
        400;20250720;-999;-999;-999;    1;   0.8;   4;-999;-999;  -999;  18.4;    -999;   24.1;   64.08;   31.1;   15.9;   14.1;eor
        400;20250721;-999;-999;-999;    1;  42.9;   4;-999;-999;  -999;  19.8;    -999;   19.4;   88.25;   23.6;   14.8;   14.7;eor
        400;20250722;-999;-999;-999;    1;  14.2;   4;-999;-999;  -999;  17.0;    -999;   17.0;   87.88;   22.8;   14.5;   14.1;eor
        400;20250723;-999;-999;-999;    1;  20.2;   4;-999;-999;  -999;  17.9;    -999;   17.1;   91.96;   18.4;   16.0;   15.5;eor
        400;20250724;-999;-999;-999;    1;   6.8;   4;-999;-999;  -999;  18.5;    -999;   19.1;   84.38;   23.4;   16.3;   15.1;eor
        400;20250725;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  20.0;    -999;   19.7;   87.67;   24.4;   16.1;   14.9;eor
        400;20250726;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  17.4;    -999;   18.5;   82.00;   21.8;   14.3;   13.1;eor
        400;20250727;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  16.4;    -999;   20.3;   71.58;   25.9;   14.3;   13.7;eor
